,POOL_NAME,POOL_ADDRESS,TOKEN1_ADDRESS,TOKEN2_ADDRESS
270,TIME/GG,0x516c10da99faa74d4597a5e0f72bf8b62a34f28c,0xb54f16fb19478766a268f172c9480f8da1a7c9c3,0xf2f7ce610a091b94d41d69f4ff1129434a82e2f0
271,KITSU/WAVAX,0x523b1b7788ae3c0c830f984474ebfc060bdfb891,0x365d19cd734ef0872cea6e267d7ff6340fad200c,0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7
272,WAVAX/DEMON,0x56f2c8c9bce12e3519f4322f32d62c9e8997d8db,0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7,0xf4c1418a7539ee5f4f418fdfdc833210847d6082
273,SAFO/WAVAX,0x5ae05320976c8b1c37e81b2e77a0b6814500d077,0x76b7285877c3bae817570e47f0971f81b904bfb7,0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7
274,Susuwatari/WAVAX,0x5b21243564c32b798880488563cd6c33a864ccf3,0x36b6d3f348916c34d619ca1e69a308a5ea71ea17,0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7
275,GTPS/GTPS,0x5b55e9fddcb1d8717dd84cc7721419bdfa63dd32,0x0fc6bed37833fcc6381b36e7ef7534be8029a9c3,0xbe217b06d3233d56938aa2a8cd1ac728c9dc848a
276,USDC.e/CERBY,0x5ecfca21f29366ab9e8e1f2c7de56cdb96037c21,0xa7d7079b0fead91f3e65f86e8915cb59c1a4c664,0xdef1fac7bf08f173d286bbbdcbeeade695129840
277,MIM3CRV-f/BINGUS,0x630907fa6ba197aa2629654340cbd588c52e5944,0x30df229cefa463e991e29d42db0bae2e122b2ac7,0x5ac3786cbe72b1b7b313692a37ac850545b6c749
278,AVARK/WAVAX,0x644d6365e287eedc99a7ccc1977c19a5650c61a4,0x467af0fb4fbdf658d060cff4c09c40d634aa66e2,0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7
279,GTPS/GFI,0x6ba26c5d46c94d372c8abbcfdc673571c6c6dd1e,0x0fc6bed37833fcc6381b36e7ef7534be8029a9c3,0x5e7bd0a28da3f84fad28617959d82d64e1239800
280,WAVAX/WRSH,0x6ed8e1fea8fb42f73ab94a559f832643f657b8c3,0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7,0xe4d40c37905d08b08b2dd60e445ab287ef353e65
281,FAE/WAVAX,0x6f8d57a2254ff0badd9e6086fad9924f29c663d6,0x9f6d821b80f0ac23a6e06b863c560d465a1e8c46,0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7
282,SUSHI/ETH,0x766885cf6617c1c4e52033c9283059b779688765,0x39cf1bd5f15fb22ec3d9ff86b0727afc203427cc,0xf20d962a6c8f70c731bd838a3a388d7d48fa6e15
283,MIM/DIGITS,0x7ad3509fdb4992a20f6acd8ed0ae48f10a6d2135,0x130966628846bfd36ff31a822705796e8cb8c18d,0x588d693921929b8552bd576db60b5bcd23be1394
284,MIM/SDOG,0x80a483b8dd375b1a20de8a0c08602bc95a30d35f,0x130966628846bfd36ff31a822705796e8cb8c18d,0xde9e52f1838951e4d2bb6c59723b003c353979b6
285,Tester/WAVAX,0x8af7d6c0906f0fa10ce5c4b1894f684f1f14a3a8,0x309e29bb5b41b1b693544efe4cba9263d39c4ba9,0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7
286,PSP/PSP,0x90df3821876274b40e1439907f7042f22980499b,0x31188f0e623055dabf7d030a4ab05eacd4638565,0xb7b18497d542e37e4dc7e6cda7efe94931e9ba2a
287,MIM/CROWN,0x922e679333d9751e7ec5538c861b7e068837d91a,0x130966628846bfd36ff31a822705796e8cb8c18d,0xed46443c18e38064523180fc364c6180b35803d3
288,SUSHI/PNG,0x927fba48ed03f5c9c127511499d1e8c23a3cf8ef,0x39cf1bd5f15fb22ec3d9ff86b0727afc203427cc,0x60781c2586d68229fde47564546784ab3faca982
289,AYLD/WAVAX,0x979a33a1bf0894f7329450ec7f1b084ce34a9dea,0x416d877b11d4ecb09017b1d48cd32cf110312630,0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7
290,TMOON/WAVAX,0x9f493e6e74fc84996cceec2721929ce3213b70d5,0x97746e000d68943e009569917c3dc94d2458e996,0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7
291,WAVAX/Adi,0xa6ae2bd050902cb513f78ce3786feb3448650e6e,0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7,0xf3e85d55f2fed5cf05451251956ca2a7d01e2a6a
292,USDT.e/iBONE,0xad070689e55adb2ed9b2384a466751d32392c329,0xc7198437980c041c805a1edcba50c1ce5db95118,0xfc9c0bec72d59ea9e117ff57e4ec494855c86abc
293,MAG/wMAG,0xc56187f96a78ae17bad88df39b2beebc02cf26de,0x1d60109178c48e4a937d8ab71699d8ebb6f7c5de,0xdd4115bbbc2555d3d3053ff42ade45bebc2f2ddc
294,SNR/SNRW,0xc886a81d128d1ab42564d07333d02ca4b8ab5d0d,0x0c56938dc4be6fc6b5641445be21644797ce251a,0xe677bdc4f5ac7ef7701f4199f25abad34d41fd7f
295,TIME/fWAVAX,0xd3a499bb6be8d5d60e783212b8aa521dd6aa7c67,0xba03f1886f3659bf30b87ac8a03949602c4664a3,0xf06624d005c62e7263207d7d2d9a5cd590e7aa39
296,AF/WAVAX,0xd602f16f5bd78731cf6b2447ec7caff0bc01c9fd,0x30049da4f5a57bff7c3df3422413f88f32e13cf1,0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7
297,SAFUU/WAVAX,0xdff5bc696c32dd6cdd9a83f5190201670e39d3e8,0x453922c505d6ba219d0fade04013f0534c54046b,0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7
298,BSGG/USDt,0xe6a9c58f5f391f2de7fbd1308d27c5aca2558425,0x63682bdc5f875e9bf69e201550658492c9763f89,0x9702230a8ea53601f5cd2dc00fdbc13d4df4a8c7
299,WAVAX/ATST,0xe9b0fd03e1ce74f96aff953ac20b250c4974cfc9,0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7,0xdc9bcb8d3e586f452b1a95b57bbd3845c51e7c38
300,SUSHI/AAVE,0xea75537c35d26633071cf25f7f061b13e4e36b54,0x39cf1bd5f15fb22ec3d9ff86b0727afc203427cc,0x8ce2dee54bb9921a2ae0a63dbb2df8ed88b91dd9
301,fUSDT/fBTC,0xef26750a2d1645c2e6488afa18f1fb9870aff6d9,0x1ddf8d5f0d67539e841be7405815bc0e4cd10783,0x49f87f6c09b22cbc19e2d41258ca76e0bbe7aa72
302,TST$/DOB,0xf0a57907f4abf14cb8ba7a829ed61332c4881bd7,0x194e63b8ef97fe6bea0f39344598547630048746,0xa33e681e098772ad910240f9692f5f8f3e2e9dd8
303,NGMI/WAVAX,0xf4caf7b62728a73c0558ea741cf41365e55826c9,0x463de4fce991763c1612c3f08c6c5d95579134a0,0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7
304,SS/DAI.e,0xfc00c4b53f10cd1aca063dd5d999cac612d1f6c4,0x7064ca2735cea24cb84a974f2b960d1e842b42bf,0xd586e7f844cea2f87f50152665bcbc2c279d8d70
305,SUSHI/PEFI,0xfd4cbd1bbf1088a02a4d0de6b59e5f4448596f0e,0x39cf1bd5f15fb22ec3d9ff86b0727afc203427cc,0xe896cdeaac9615145c0ca09c8cd5c25bced6384c
